Exists,Entrez,FeatureID,DBFeatureID,FeatureIDMatch,Symbol,DBSymbol,SymbolMatch,Model,DBModel,ModelMatch
N,100489553,NA,,0,LOC100489553,,0,XBXT10g022817,,0
Y,100486031,5727111,5727111,1,LOC100486031,XB5727110 [provisional:kcnk16],,XBXT10g006313,XBXT10g006313,1
Y,100489561,22062467,22062467,1,sbk1l,sbk1l,1,XBXT10g001651,XBXT10g001651,1
Y,100489565,6492473,6492473,1,trhr3,trhr3,1,XBXT10g009469,XBXT10g009469,1
Y,100489566,6032651,6032651,1,tanc1,tanc1,1,XBXT10g000320,XBXT10g000320,1
N,100489571,NA,,0,LOC100489571,,0,XBXT10g008395,,0
Y,100489572,6039800,6039800,1,nlrx1,nlrx1,1,XBXT10g011641,XBXT10g011641,1
Y,100489575,987591,987591,1,meiob,meiob,1,XBXT10g019827,XBXT10g019827,1
Y,100489577,953808,953808,1,igsf11,igsf11,1,XBXT10g003909,XBXT10g003909,1
N,100489578,NA,,0,LOC100489578,,0,XBXT10g002532,,0
Y,100489579,988819,988819,1,abcb11.2,abcb11.2,1,XBXT10g006714,XBXT10g006714,1
Y,100489580,6467943,6467943,1,slc10a1,slc10a1,1,XBXT10g018534,XBXT10g018534,1
Y,100489582,6463898,6463898,1,sbspon,sbspon,1,XBXT10g018284,XBXT10g018284,1
N,100489584,NA,,0,LOC100489584,,0,XBXT10g027749,,0
Y,100489585,955315,955315,1,tnfrsf9,tnfrsf9,1,XBXT10g005803,XBXT10g005803,1
Y,100486056,5896328,5896328,1,LOC100486056,XB5896327 [provisional:trim25],,XBXT10g009420,XBXT10g009420,1
N,100489587,NA,,0,LOC100489587,,0,XBXT10g024837,,0
Y,100489589,1013157,1013157,1,ccdc96,ccdc96,1,XBXT10g019342,XBXT10g019342,1
Y,100489590,1013221,1013221,1,me1,me1,1,XBXT10g016834,XBXT10g016834,1
N,100489591,NA,,0,LOC100489591,,0,XBXT10g011404,,0
Y,100489592,6077208,6077208,1,gbp3,gbp3,1,XBXT10g018281,XBXT10g018281,1
Y,100489594,992955,992955,1,zbtb47,zbtb47,1,XBXT10g008473,XBXT10g008473,1
Y,100489595,480355,480355,1,msh5,msh5,1,XBXT10g017409,XBXT10g017409,1
Y,100489597,22169117,22169117,1,crygdl.31,crygdl.31,1,XBXT10g022995,XBXT10g022995,1
Y,100489599,6040279,6040279,1,cdk13,cdk13,1,XBXT10g009705,XBXT10g009705,1
Y,100489600,995147,995147,1,bcl3,bcl3,1,XBXT10g015196,XBXT10g015196,1
N,100489602,NA,,0,LOC100489602,,0,XBXT10g028812,,0
N,100489603,NA,,0,LOC100489603,,0,XBXT10g015291,,0
Y,100489608,6048247,6048247,1,efcab2,efcab2,1,XBXT10g004519,XBXT10g004519,1
Y,100489622,481734,481734,1,dbx2,dbx2,1,XBXT10g001146,XBXT10g001146,1
Y,100489623,5812283,5812283,1,ciao2a,ciao2a,1,XBXT10g000029,XBXT10g000029,1
Y,100489624,983364,983364,1,guf1,guf1,1,XBXT10g007193,XBXT10g007193,1
Y,100489625,5952677,5952677,1,ca4.2,ca4.2,1,XBXT10g017411,XBXT10g017411,1
Y,100489626,965042,965042,1,adgrg6,adgrg6,1,XBXT10g018556,XBXT10g018556,1
Y,100489627,17346931,17346931,1,rp1,rp1,1,XBXT10g007314,XBXT10g007314,1
Y,100489628,984956,984956,1,ltb4r2,ltb4r2,1,XBXT10g006914,XBXT10g006914,1
Y,100489629,5732193,5732193,1,tmem250,tmem250,1,XBXT10g013859,XBXT10g013859,1
Y,100489630,5859380,5859380,1,bcdin3d,bcdin3d,1,XBXT10g003462,XBXT10g003462,1
N,100489631,NA,,0,LOC100489631,,0,XBXT10g028514,,0
Y,100489632,6258254,6258254,1,depdc4,depdc4,1,XBXT10g004743,XBXT10g004743,1
Y,100489635,991444,991444,1,parp16,parp16,1,XBXT10g018940,XBXT10g018940,1
Y,100489636,1006449,1006449,1,plod2,plod2,1,XBXT10g004571,XBXT10g004571,1
Y,100489637,923001,923001,1,ntrk1,ntrk1,1,XBXT10g012765,XBXT10g012765,1
Y,100489638,993034,993034,1,smpdl3b,smpdl3b,1,XBXT10g019808,XBXT10g019808,1
N,100489639,NA,,0,LOC100489639,,0,XBXT10g001333,,0
Y,100489642,855663,855663,1,il6st,il6st,1,XBXT10g019103,XBXT10g019103,1
Y,100489646,1219066,1219066,1,znf238.2,znf238.2,1,XBXT10g005223,XBXT10g005223,1
Y,100489647,486316,486316,1,crhbp,crhbp,1,XBXT10g008914,XBXT10g008914,1
Y,100489648,487098,487098,1,gsk3b,gsk3b,1,XBXT10g002654,XBXT10g002654,1
Y,100489649,481849,481849,1,tnxb,tnxb,1,XBXT10g018554,XBXT10g018554,1
Y,100489655,6044614,6044614,1,arhgef17,arhgef17,1,XBXT10g014403,XBXT10g014403,1
N,100489659,NA,,0,LOC100489659,,0,XBXT10g027150,,0
Y,100489661,853095,853095,1,alx1,alx1,1,XBXT10g017995,XBXT10g017995,1
Y,100489663,980595,980595,1,fbh1,fbh1,1,XBXT10g013634,XBXT10g013634,1
Y,100489665,980871,980871,1,slitrk6,slitrk6,1,XBXT10g000702,XBXT10g000702,1
Y,100489667,949776,949776,1,mcf2,mcf2,1,XBXT10g010826,XBXT10g010826,1
N,100489669,NA,,0,prima1,,0,XBXT10g001091,,0
N,100489670,NA,,0,LOC100489670,,0,XBXT10g012568,,0
Y,100489671,983902,983902,1,abcd3,abcd3,1,XBXT10g013058,XBXT10g013058,1
Y,100489673,489949,489949,1,cd180,cd180,1,XBXT10g003959,XBXT10g003959,1
N,100489674,NA,,0,LOC100489674,,0,XBXT10g005652,,0
Y,100489675,972250,972250,1,gprc5a,gprc5a,1,XBXT10g015336,XBXT10g015336,1
Y,100489676,877225,877225,1,lrch3,lrch3,1,XBXT10g018045,XBXT10g018045,1
Y,100489678,923293,923293,1,mylkl,mylkl,1,XBXT10g002867,XBXT10g002867,1
Y,100489679,6463399,6463399,1,hsd17b1,hsd17b1,1,XBXT10g011909,XBXT10g011909,1
Y,100489680,480560,480560,1,tgfb2,tgfb2,1,XBXT10g009994,XBXT10g009994,1
N,100489681,NA,,0,LOC100489681,,0,XBXT10g012587,,0
Y,100489682,6044570,6044570,1,psmg4,psmg4,1,XBXT10g005221,XBXT10g005221,1
Y,100489683,494722,494722,1,sh3pxd2a,sh3pxd2a,1,XBXT10g008055,XBXT10g008055,1
Y,100489684,22169725,22169725,1,cryga.6,cryga.6,1,XBXT10g022466,XBXT10g022466,1
N,100489685,NA,,0,LOC100489685,,0,XBXT10g002908,,0
Y,100489686,989915,989915,1,hsdl1,hsdl1,1,XBXT10g014859,XBXT10g014859,1
Y,100489687,1005536,1005536,1,trim28,trim28,1,XBXT10g006155,XBXT10g006155,1
Y,100489691,956912,956912,1,tspan32,tspan32,1,XBXT10g009858,XBXT10g009858,1
Y,100489692,483274,483274,1,kirrel1,kirrel1,1,XBXT10g015399,XBXT10g015399,1
Y,100489696,6045964,6045964,1,atp10b,atp10b,1,XBXT10g002886,XBXT10g002886,1
N,100489697,NA,,0,LOC100489697,,0,XBXT10g021088,,0
Y,100489699,995220,995220,1,stard9,stard9,1,XBXT10g014854,XBXT10g014854,1
Y,100489701,877197,877197,1,stra8,stra8,1,XBXT10g005808,XBXT10g005808,1
Y,100489702,6046332,6046332,1,psmb11,psmb11,1,XBXT10g004274,XBXT10g004274,1
N,100489703,NA,,0,LOC100489703,,0,XBXT10g017175,,0
Y,100489709,6049796,6049796,1,pdzd7,pdzd7,1,XBXT10g004781,XBXT10g004781,1
N,100489710,NA,,0,LOC100489710,,0,XBXT10g011590,,0
N,100489712,NA,,0,LOC100489712,,0,XBXT10g022289,,0
Y,100489713,6464202,6464202,1,cfap418,cfap418,1,XBXT10g004416,XBXT10g004416,1
Y,100489716,948787,948787,1,kif16b,kif16b,1,XBXT10g011683,XBXT10g011683,1
Y,100489717,6462369,6462369,1,c8h8orf48,c8h8orf48,1,XBXT10g013974,XBXT10g013974,1
Y,100489718,NA,22194197,,LOC100489718,mgat4g,,XBXT10g005777,XT-9_1-gene334,
Y,100489722,484258,484258,1,nkiras1,nkiras1,1,XBXT10g000782,XBXT10g000782,1
Y,100489723,949635,949635,1,syngr3,syngr3,1,XBXT10g015400,XBXT10g015400,1
Y,100489726,999710,999710,1,vps41,vps41,1,XBXT10g001305,XBXT10g001305,1
Y,100489727,982203,982203,1,btd,btd,1,XBXT10g019802,XBXT10g019802,1
Y,100489728,1010963,1010963,1,eefsec,eefsec,1,XBXT10g000640,XBXT10g000640,1
Y,100489730,22068384,22068384,1,ermn,ermn,1,XBXT10g014133,XBXT10g014133,1
N,100489731,NA,,0,LOC100489731,,0,XBXT10g013178,,0
N,100489732,NA,,0,LOC100489732,,0,XBXT10g006448,,0
Y,100489733,6258532,6258532,1,myoc,myoc,1,XBXT10g009339,XBXT10g009339,1
Y,100489734,985427,985427,1,cdk6,cdk6,1,XBXT10g018592,XBXT10g018592,1
N,100489735,NA,,0,LOC100489735,,0,XBXT10g012132,,0
Y,100486065,5911701,5911701,1,mel,mtnr1al,,XBXT10g013127,XBXT10g013127,1
Y,100489738,5765747,5765747,1,gnl3l,gnl3l,1,XBXT10g003702,XBXT10g003702,1
Y,100489739,966707,966707,1,hs3st6,hs3st6,1,XBXT10g015282,XBXT10g015282,1
Y,100489740,6032766,6032766,1,ntng2,ntng2,1,XBXT10g003776,XBXT10g003776,1
Y,100489741,6467299,6467299,1,arhgap31,arhgap31,1,XBXT10g006160,XBXT10g006160,1
N,100489744,NA,,0,LOC100489744,,0,XBXT10g002861,,0
Y,100489745,853682,853682,1,pou6f2,pou6f2,1,XBXT10g015141,XBXT10g015141,1
Y,100489749,990237,990237,1,eps8l2,eps8l2,1,XBXT10g013604,XBXT10g013604,1
N,100489750,NA,,0,LOC100489750,,0,XBXT10g019732,,0
Y,100489751,991237,991237,1,ffar3,ffar3,1,XBXT10g010350,XBXT10g010350,1
Y,100489752,991334,991334,1,tbc1d14,tbc1d14,1,XBXT10g008062,XBXT10g008062,1
Y,100489753,963103,963103,1,ube3d,ube3d,1,XBXT10g005483,XBXT10g005483,1
Y,100489754,6047879,6047879,1,or13c5,or13c5,1,XBXT10g000159,XBXT10g000159,1
N,100489755,NA,,0,LOC100489755,,0,XBXT10g015597,,0
Y,100489759,993102,993102,1,srm,srm,1,XBXT10g017702,XBXT10g017702,1
Y,100489760,487344,487344,1,vars1,vars1,1,XBXT10g004554,XBXT10g004554,1
Y,100489762,22169101,22169101,1,crygdl.27,crygdl.27,1,XBXT10g029044,XBXT10g029044,1
Y,100486093,29071396,29071396,1,nfil3l,nfil3l,1,XBXT10g005667,XBXT10g005667,1
Y,100489764,22169404,22169404,1,cblc,cblc,1,XBXT10g019149,XBXT10g019149,1
Y,100489771,25875121,25875121,1,kcnj9,kcnj9,1,XBXT10g013833,XBXT10g013833,1
Y,100489772,948653,948653,1,odf2l,odf2l,1,XBXT10g017422,XBXT10g017422,1
Y,100486127,5815363,5815363,1,LOC100486127,XB5815362 [provisional:cyp2j6],,XBXT10g008447,XBXT10g008447,1
N,100489775,NA,,0,lime1,,0,XBXT10g013528,,0
Y,100489781,949936,949936,1,adamts20,adamts20,1,XBXT10g012216,XBXT10g012216,1
N,100489782,NA,,0,LOC100489782,,0,XBXT10g000498,,0
Y,100489783,982876,982876,1,cdh12,cdh12,1,XBXT10g000059,XBXT10g000059,1
Y,100489785,6042490,6042490,1,grxcr1,grxcr1,1,XBXT10g000773,XBXT10g000773,1
Y,100489786,1011380,1011380,1,ppm1d,ppm1d,1,XBXT10g010339,XBXT10g010339,1
Y,100489787,5952827,5952827,1,ano5,ano5,1,XBXT10g013685,XBXT10g013685,1
Y,100486185,5957063,5957063,1,LOC100486185,XB5957062 [provisional:plekha3],,XBXT10g002097,XBXT10g002097,1
Y,100489789,22068846,22068846,1,or6t1,or6t1,1,XBXT10g006893,XBXT10g006893,1
N,100489791,NA,,0,LOC100489791,,0,XBXT10g016216,,0
N,100489792,NA,,0,LOC100489792,,0,XBXT10g001560,,0
Y,100489793,953257,953257,1,slc19a2,slc19a2,1,XBXT10g012666,XBXT10g012666,1
Y,100489794,967104,967104,1,sgpp2,sgpp2,1,XBXT10g001095,XBXT10g001095,1
Y,100489796,961553,961553,1,morn3,morn3,1,XBXT10g018742,XBXT10g018742,1
Y,100489797,955698,955698,1,hlf,hlf,1,XBXT10g007647,XBXT10g007647,1
Y,100489799,922404,922404,1,igdcc3,igdcc3,1,XBXT10g007636,XBXT10g007636,1
Y,100489801,6045593,6045593,1,pear1,pear1,1,XBXT10g007496,XBXT10g007496,1
N,100489802,NA,,0,LOC100489802,,0,XBXT10g007937,,0
Y,100489803,482557,482557,1,hivep3,hivep3,1,XBXT10g018906,XBXT10g018906,1
Y,100489806,5895373,5895373,1,ccdc78,ccdc78,1,XBXT10g006907,XBXT10g006907,1
Y,100489807,17329860,17329860,1,arhgap36,arhgap36,1,XBXT10g001799,XBXT10g001799,1
Y,100489812,958806,958806,1,popdc2,popdc2,1,XBXT10g005029,XBXT10g005029,1
Y,100486192,990429,990429,1,LOC100486192,XB990428 [provisional:ifitm3],,XBXT10g001534,XBXT10g001534,1
Y,100489816,479429,479429,1,ar,ar,1,XBXT10g008262,XBXT10g008262,1
N,100489821,NA,,0,LOC100489821,,0,XBXT10g014473,,0
Y,100489822,997145,997145,1,hsf1,hsf1,1,XBXT10g015586,XBXT10g015586,1
Y,100489827,980035,980035,1,lrp8,lrp8,1,XBXT10g000427,XBXT10g000427,1
N,100489832,NA,,0,LOC100489832,,0,XBXT10g016602,,0
Y,100486282,5843063,5843063,1,LOC100486282,XB5843062 [provisional:sult3a1],,XBXT10g016281,XBXT10g016281,1
Y,100489837,22068343,22068343,1,dact3,dact3,1,XBXT10g003627,XBXT10g003627,1
Y,100489838,982183,982183,1,kdm1b,kdm1b,1,XBXT10g010538,XBXT10g010538,1
N,100489839,NA,,0,LOC100489839,,0,XBXT10g017125,,0
Y,100489840,6043694,6043694,1,mast4,mast4,1,XBXT10g007090,XBXT10g007090,1
N,100489842,NA,,0,LOC100489842,,0,XBXT10g011113,,0
Y,100489844,6037549,6037549,1,tmem132b,tmem132b,1,XBXT10g000738,XBXT10g000738,1
Y,100486342,990817,990817,1,LOC100486342,XB990816 [provisional:gcnt3],,XBXT10g000161,XBXT10g000161,1
Y,100486385,22041732,22041732,1,LOC100486385,XB22041731 [provisional],,XBXT10g012608,XBXT10g012608,1
Y,100489850,6258271,6258271,1,pcgf6,pcgf6,1,XBXT10g014468,XBXT10g014468,1
N,100489852,NA,,0,LOC100489852,,0,XBXT10g000246,,0
Y,100489853,955109,955109,1,gp25l,gp25l,1,XBXT10g012549,XBXT10g012549,1
Y,100489854,1012826,1012826,1,hsd11b2,hsd11b2,1,XBXT10g016237,XBXT10g016237,1
N,100489858,NA,,0,LOC100489858,,0,XBXT10g016049,,0
N,100489859,NA,,0,LOC100489859,,0,XBXT10g019560,,0
N,100489862,NA,,0,LOC100489862,,0,XBXT10g005778,,0
N,100489864,NA,,0,LOC100489864,,0,XBXT10g012775,,0
Y,100489865,1013862,1013862,1,cdan1,cdan1,1,XBXT10g015809,XBXT10g015809,1
Y,100489868,995690,995690,1,cdh24,cdh24,1,XBXT10g010203,XBXT10g010203,1
Y,100489869,478939,478939,1,rxfp3,rxfp3,1,XBXT10g014000,XBXT10g014000,1
N,100489874,NA,,0,LOC100489874,,0,XBXT10g001591,,0
Y,100489878,NA,22063125,,rhog,rhog,1,XBXT10g009913,XT-9_1-gene19983,
Y,100486434,5891721,5891721,1,LOC100486434,XB5891720 [provisional],,XBXT10g014058,XBXT10g014058,1
N,100489882,NA,,0,LOC100489882,,0,XBXT10g010019,,0
N,100489883,NA,,0,LOC100489883,,0,XBXT10g004662,,0
Y,100489887,5924815,5924815,1,satpa,satpa,1,XBXT10g007443,XBXT10g007443,1
Y,100489892,1216182,1216182,1,znf385d,znf385d,1,XBXT10g003386,XBXT10g003386,1
N,100489893,NA,,0,LOC100489893,,0,XBXT10g017791,,0
N,100489897,NA,,0,LOC100489897,,0,XBXT10g010444,,0
Y,100489899,982198,982198,1,galnt15,galnt15,1,XBXT10g007110,XBXT10g007110,1
Y,100489900,1010972,1010972,1,kbtbd12,kbtbd12,1,XBXT10g013950,XBXT10g013950,1
N,100489901,NA,,0,LOC100489901,,0,XBXT10g008483,,0
Y,100489902,6034606,6034606,1,ddx60,ddx60,1,XBXT10g018516,XBXT10g018516,1
N,100489903,NA,,0,LOC100489903,,0,XBXT10g000721,,0
Y,100489904,5870986,5870986,1,urah,urah,1,XBXT10g003780,XBXT10g003780,1
Y,100489905,1011531,1011531,1,dnm3,dnm3,1,XBXT10g005322,XBXT10g005322,1
Y,100489906,6458541,6458541,1,znf804b,znf804b,1,XBXT10g018184,XBXT10g018184,1
Y,100489907,1002617,1002617,1,mcam,mcam,1,XBXT10g005446,XBXT10g005446,1
N,100489908,NA,,0,LOC100489908,,0,XBXT10g011845,,0
Y,100489909,986840,986840,1,slc6a8,slc6a8,1,XBXT10g014549,XBXT10g014549,1
Y,100489910,944426,944426,1,gfi1b,gfi1b,1,XBXT10g009553,XBXT10g009553,1
Y,100489913,988755,988755,1,pde6a,pde6a,1,XBXT10g004282,XBXT10g004282,1
Y,100489914,486052,486052,1,lrp2,lrp2,1,XBXT10g004764,XBXT10g004764,1
Y,100489915,989406,989406,1,pi15,pi15,1,XBXT10g014536,XBXT10g014536,1
N,100489916,NA,,0,LOC100489916,,0,XBXT10g017358,,0
N,100489917,NA,,0,LOC100489917,,0,XBXT10g018113,,0
Y,100489920,6037604,6037604,1,adpgkl,adpgkl,1,XBXT10g009033,XBXT10g009033,1
N,100489921,NA,,0,LOC100489921,,0,XBXT10g019962,,0
Y,100489922,22069445,22069445,1,zdhhc22,zdhhc22,1,XBXT10g010244,XBXT10g010244,1
Y,100489925,993111,993111,1,pex14,pex14,1,XBXT10g018302,XBXT10g018302,1
Y,100489926,6469178,6469178,1,mdc1,mdc1,1,XBXT10g015072,XBXT10g015072,1
Y,100489929,482400,482400,1,timp3,timp3,1,XBXT10g017722,XBXT10g017722,1
N,100489930,NA,,0,LOC100489930,,0,XBXT10g011289,,0
Y,100489935,482070,482070,1,sia2,sia2,1,XBXT10g017999,XBXT10g017999,1
Y,100489937,22068441,22068441,1,fam217b,fam217b,1,XBXT10g011752,XBXT10g011752,1
N,100489938,NA,,0,LOC100489938,,0,XBXT10g029213,,0
Y,100489944,6045193,6045193,1,elmo3,elmo3,1,XBXT10g003727,XBXT10g003727,1
Y,100486629,25874728,25874728,1,arhgap20b,arhgap20b,1,XBXT10g016458,XBXT10g016458,1
Y,100489958,939878,939878,1,shisa3,shisa3,1,XBXT10g004278,XBXT10g004278,1
Y,100489959,492370,492370,1,brip1,brip1,1,XBXT10g004953,XBXT10g004953,1
Y,100489960,1011399,1011399,1,sos1,sos1,1,XBXT10g018298,XBXT10g018298,1
Y,100489961,984420,984420,1,katnal1,katnal1,1,XBXT10g000614,XBXT10g000614,1
Y,100489962,1011506,1011506,1,mos,mos,1,XBXT10g008427,XBXT10g008427,1
Y,100489964,943148,943148,1,rnf41,rnf41,1,XBXT10g010125,XBXT10g010125,1
Y,100489965,986780,986780,1,hormad1,hormad1,1,XBXT10g007343,XBXT10g007343,1
Y,100489966,977699,977699,1,asic1,asic1,1,XBXT10g006394,XBXT10g006394,1
Y,100489969,988291,988291,1,bphl,bphl,1,XBXT10g002051,XBXT10g002051,1
Y,100489971,988962,988962,1,gfra3,gfra3,1,XBXT10g004096,XBXT10g004096,1
N,100489972,NA,,0,LOC100489972,,0,XBXT10g006745,,0
Y,100489975,492866,492866,1,pspc1,pspc1,1,XBXT10g012103,XBXT10g012103,1
Y,100489977,991441,991441,1,pdcd7,pdcd7,1,XBXT10g014199,XBXT10g014199,1
Y,100489978,6045417,6045417,1,slc9a9,slc9a9,1,XBXT10g009409,XBXT10g009409,1
Y,100489979,992398,992398,1,arhgef11,arhgef11,1,XBXT10g019383,XBXT10g019383,1
Y,100489980,1219115,1219115,1,cyp26c1,cyp26c1,1,XBXT10g018025,XBXT10g018025,1
Y,100489981,957429,957429,1,edn2,edn2,1,XBXT10g015628,XBXT10g015628,1
Y,100489984,1008441,1008441,1,igfals,igfals,1,XBXT10g000648,XBXT10g000648,1
Y,100489987,5897993,5897993,1,s100z,s100z,1,XBXT10g005196,XBXT10g005196,1
Y,100489988,483924,483924,1,tbx15,tbx15,1,XBXT10g008460,XBXT10g008460,1
Y,100489989,5844980,5844980,1,lrrc14,lrrc14,1,XBXT10g003474,XBXT10g003474,1
N,100489992,NA,,0,LOC100489992,,0,XBXT10g012423,,0
Y,100489995,6038828,6038828,1,mroh1,mroh1,1,XBXT10g013442,XBXT10g013442,1
Y,100490005,5918222,5918222,1,tfe3,tfe3,1,XBXT10g013043,XBXT10g013043,1
Y,100490007,981006,981006,1,mcm3ap,mcm3ap,1,XBXT10g018643,XBXT10g018643,1
Y,100490008,22169081,22169081,1,crygdl.22,crygdl.22,1,XBXT10g025939,XBXT10g025939,1
N,100490013,NA,,0,LOC100490013,,0,XBXT10g004759,,0
Y,100490014,983015,983015,1,asb2,asb2,1,XBXT10g005093,XBXT10g005093,1
N,100490015,NA,,0,LOC100490015,,0,XBXT10g001588,,0
Y,100490017,6037477,6037477,1,hapln1,hapln1,1,XBXT10g005042,XBXT10g005042,1
N,100490018,NA,,0,LOC100490018,,0,XBXT10g004646,,0
Y,100490019,481559,481559,1,mmp13l,mmp13l,1,XBXT10g006363,XBXT10g006363,1
N,100490020,NA,,0,LOC100490020,,0,XBXT10g018468,,0
Y,100490021,986927,986927,1,map3k3,map3k3,1,XBXT10g012976,XBXT10g012976,1
Y,100490022,962867,962867,1,mark1,mark1,1,XBXT10g000397,XBXT10g000397,1
N,100490023,NA,,0,LOC100490023,,0,XBXT10g008975,,0
Y,100490024,853669,853669,1,slc24a5,slc24a5,1,XBXT10g016710,XBXT10g016710,1
Y,100490027,940702,940702,1,reep1,reep1,1,XBXT10g019282,XBXT10g019282,1
Y,100490028,955229,955229,1,agrp,agrp,1,XBXT10g013702,XBXT10g013702,1
Y,100490033,920965,920965,1,usp34,usp34,1,XBXT10g003476,XBXT10g003476,1
Y,100490036,940680,940680,1,c1qtnf2,c1qtnf2,1,XBXT10g001335,XBXT10g001335,1
N,100490037,NA,,0,LOC100490037,,0,XBXT10g000538,,0
Y,100490038,484953,484953,1,akt1,akt1,1,XBXT10g000087,XBXT10g000087,1
Y,100490039,6052364,6052364,1,ubr1,ubr1,1,XBXT10g010844,XBXT10g010844,1
Y,100490041,22068497,22068497,1,glyatl2,glyatl2,1,XBXT10g000884,XBXT10g000884,1
Y,100490042,995570,995570,1,agbl3,agbl3,1,XBXT10g003113,XBXT10g003113,1
Y,100490043,995670,995670,1,jph4,jph4,1,XBXT10g011813,XBXT10g011813,1
Y,100490044,962278,962278,1,c1qtnf3,c1qtnf3,1,XBXT10g006157,XBXT10g006157,1
Y,100490046,959237,959237,1,syn2,syn2,1,XBXT10g015948,XBXT10g015948,1
N,100490049,NA,,0,LOC100490049,,0,XBXT10g016180,,0
Y,100490051,22167853,22167853,1,trim39l.3,trim39l.3,1,XBXT10g010935,XBXT10g010935,1
Y,100490052,NA,29072353,,LOC100490052,slc6a7l,,XBXT10g001213,XBXT10g001213,1
N,100490053,NA,,0,tfcp2l1,,0,XBXT10g016952,,0
Y,100490057,959922,959922,1,tp53inp1,tp53inp1,1,XBXT10g006208,XBXT10g006208,1
Y,100490059,490581,490581,1,prokr2,prokr2,1,XBXT10g005001,XBXT10g005001,1
Y,100490060,22169773,22169773,1,acod1la,acod1la,1,XBXT10g008264,XBXT10g008264,1
Y,100490061,948907,948907,1,galnt9,galnt9,1,XBXT10g012689,XBXT10g012689,1
Y,100490064,981280,981280,1,mchr2,mchr2,1,XBXT10g006883,XBXT10g006883,1
Y,100490066,5999398,5999398,1,ifit1b,ifit1b,1,XBXT10g002386,XBXT10g002386,1
Y,100490067,22068952,22068952,1,pp2d1,pp2d1,1,XBXT10g016219,XBXT10g016219,1
N,100490068,NA,,0,LOC100490068,,0,XBXT10g023010,,0
N,100490072,NA,,0,LOC100490072,,0,XBXT10g005765,,0
Y,100490074,982637,982637,1,sort1,sort1,1,XBXT10g007152,XBXT10g007152,1
Y,100490075,6048979,6048979,1,podxl2,podxl2,1,XBXT10g015872,XBXT10g015872,1
Y,100490077,983186,983186,1,sphkap,sphkap,1,XBXT10g005599,XBXT10g005599,1
Y,100486640,990657,990657,1,LOC100486640,XB990656 [provisional:adam9],,XBXT10g006965,XBXT10g006965,1
Y,100490080,1011870,1011870,1,c1qtnf5,c1qtnf5,1,XBXT10g014860,XBXT10g014860,1
Y,100490081,12484890,12484890,1,vxn,vxn,1,XBXT10g005183,XBXT10g005183,1
Y,100490082,22064203,22064203,1,lrrc8e.2,lrrc8e.2,1,XBXT10g016377,XBXT10g016377,1
Y,100490083,856492,856492,1,plxnb3,plxnb3,1,XBXT10g007096,XBXT10g007096,1
Y,100490085,953820,953820,1,mpzl1,mpzl1,1,XBXT10g003635,XBXT10g003635,1
Y,100490086,961289,961289,1,kcne4,kcne4,1,XBXT10g021990,XBXT10g021990,1
N,100490088,NA,,0,LOC100490088,,0,XBXT10g004066,,0
Y,100490091,923472,923472,1,vps13d,vps13d,1,XBXT10g009826,XBXT10g009826,1
Y,100490092,6045055,6045055,1,kcne2,kcne2,1,XBXT10g001160,XBXT10g001160,1
Y,100490093,6045188,6045188,1,sh3rf3,sh3rf3,1,XBXT10g002664,XBXT10g002664,1
N,100490095,NA,,0,ankfn1,,0,XBXT10g012604,,0
N,100490096,NA,,0,LOC100490096,,0,XBXT10g002037,,0
Y,100490097,6076030,6076030,1,ppp2r2c,ppp2r2c,1,XBXT10g017922,XBXT10g017922,1
Y,100490098,5755983,5755983,1,ibtk,ibtk,1,XBXT10g013459,XBXT10g013459,1
N,100490099,NA,,0,LOC100490099,,0,XBXT10g011225,,0
Y,100490100,1006906,1006906,1,pomt2,pomt2,1,XBXT10g011734,XBXT10g011734,1
Y,100490104,993168,993168,1,abcf1,abcf1,1,XBXT10g015832,XBXT10g015832,1
Y,100490107,484935,484935,1,gpr89b,gpr89b,1,XBXT10g004258,XBXT10g004258,1
Y,100490108,22065260,22065260,1,cxcl9,cxcl9,1,XBXT10g004298,XBXT10g004298,1
Y,100490113,996976,996976,1,ppp1r3d,ppp1r3d,1,XBXT10g003323,XBXT10g003323,1
Y,100490116,5943045,5943045,1,tmem216,tmem216,1,XBXT10g010308,XBXT10g010308,1
Y,100490124,1010615,1010615,1,tp53bp1,tp53bp1,1,XBXT10g015321,XBXT10g015321,1
Y,100490129,1010803,1010803,1,kif13a,kif13a,1,XBXT10g013003,XBXT10g013003,1
Y,100490130,489778,489778,1,dock4,dock4,1,XBXT10g014800,XBXT10g014800,1
Y,100490131,983497,983497,1,pimreg,pimreg,1,XBXT10g006944,XBXT10g006944,1
Y,100490132,1000947,1000947,1,med13,med13,1,XBXT10g012661,XBXT10g012661,1
Y,100490133,984101,984101,1,edaradd,edaradd,1,XBXT10g005260,XBXT10g005260,1
Y,100490134,922286,922286,1,lingo2,lingo2,1,XBXT10g003160,XBXT10g003160,1
Y,100490135,6048929,6048929,1,mtus2,mtus2,1,XBXT10g000978,XBXT10g000978,1
Y,100490137,960877,960877,1,sv2c,sv2c,1,XBXT10g002239,XBXT10g002239,1
Y,100490138,1002811,1002811,1,abcb9,abcb9,1,XBXT10g011028,XBXT10g011028,1
Y,100486700,5900544,5900544,1,or6b1l.5,or6b1l.5 [provisional],,XBXT10g019176,XBXT10g019176,1
