#XT_gene	HS_gene	OrthoID
100380109	84876	8622
100380110	9813	8141
100380112	375061	11312
100380114	1981	733
100380115	55197	6789
100380117	10331	9202
100380118	23293	1075
100380119	168455	11985
100380120	128387	8615
100380121	3156	1408
100380122	9191	6435
100380123	55824	9090
100380124	79782	7267
100380126	7248	1887
100380128	55704	279
100380129	55028	12915
100380130	375337	4582
100380131	26173	144
100380132	334	2037
100380133	29104	10241
100380135	55006	9373
100380136	79664	5865
100380138	25871	9904
100380139	79042	11057
100380140	51754	4666
100380142	5932	5353
100380143	728568	12842
100380144	6524	3428
100380145	54790	1363
100380146	79899	7863
100380147	10827	6744
100380148	10580	2010
100380150	170691	942
100380151	131408	10259
100380152	51528	6919
100380153	80176	6859
100380154	28991	11201
100380155	54516	7673
100380156	118472	11341
100380156	NA	11341
100380157	8539	3403
100380158	9497	606
100380159	22845	4481
100380162	55117	1834
100380163	56164	3838
100380164	58190	8350
100380166	22995	2260
100380167	9955	6581
100380168	7514	548
100380169	339287	7907
100380170	83714	12216
100380171	9825	5916
100380173	80776	10463
100380174	9779	2461
100380175	9810	1750
100380177	9814	4557
100380179	79807	4264
100380180	55857	9387
100380181	10962	12815
100380182	159989	9563
100380184	23141	3467
100380186	134728	11108
100380187	10594	69
100380188	26502	6036
100380190	56912	7971
100380191	55039	7532
100380192	29855	4370
100380193	4641	958
100380194	8178	4290
100380196	317662	9599
100380197	11322	4355
100380199	56683	7918
100380202	55633	3800
100380204	3704	9977
100380205	5431	409
100422806	567	13006
100422809	406	2384
100422810	1408	2868
100484989	255738	3949
100484992	10919	1292
100485001	11214	601
100485004	166655	10167
100485004	56658	10167
100485004	5987	10167
100485004	6737	10167
100485004	81559	10167
100485004	90933	10167
100485004	NA	10167
100485005	6403	4546
100485006	4585	4978
100485010	200844	8083
100485011	79695	3856
100485012	400224	5140
100485017	11326	12694
100485020	1244	671
100485023	57602	4364
100485025	11216	3283
100485029	6866	13059
100485031	2549	2552
100485035	779	296
100485037	55196	12039
100485041	NA	4445
100485047	23125	1874
100485050	100130958	12010
100485050	93426	12010
100485053	57685	410
100485060	130271	619
100485065	153642	4784
100485066	84645	11695
100485068	9604	5554
100485071	8086	4947
100485075	146395	8551
100485077	166785	6533
100485081	3013	11101
100485081	8331	11101
100485081	8334	11101
100485081	8335	11101
100485081	8337	11101
100485081	8338	11101
100485081	85235	11101
100485081	8969	11101
100485081	92815	11101
100485091	55630	7462
100485106	56659	5676
100485110	7701	904
100485111	55620	11461
100485112	121364	9746
100485112	144124	9746
100485112	26496	9746
100485112	283297	9746
100485112	341276	9746
100485113	100134938	12674
100485115	494513	6756
100485116	23164	1287
100485119	51773	1506
100485121	81033	1677
100485123	133584	1529
100485129	10715	8022
100485132	285966	3585
100485132	9747	3585
100485132	NA	3585
100485133	10436	9596
100485134	102724334	11111
100485134	128312	11111
100485134	3017	11111
100485134	3018	11111
100485134	440689	11111
100485134	8340	11111
100485134	8341	11111
100485134	8342	11111
100485134	8345	11111
100485134	8347	11111
100485134	8348	11111
100485134	8349	11111
100485134	85236	11111
100485134	8970	11111
100485135	56670	8869
100485139	1236	8314
100485144	54625	1934
100485146	9293	5399
100485153	64332	5920
100485158	123624	2179
100485161	29843	5984
100485162	4584	4464
100485163	2804	1346
100485165	2317	88
100485167	3105	11202
100485167	3106	11202
100485167	3107	11202
100485167	3133	11202
100485167	3134	11202
100485167	3135	11202
100485167	NA	11202
100485168	284058	5324
100485175	253430	7075
100485177	57136	5966
100485179	50624	7021
100485180	84690	11113
100485183	113510	1979
100485184	6778	5547
100485186	730	2844
100485188	401498	11639
100485190	57522	627
100485200	9552	9356
100485202	50809	5089
100485203	22879	6519
100485210	23331	102
100485214	63892	635
100485215	80059	2869
100485220	285601	11512
100485221	1103	3094
100485222	3761	5178
100485224	22909	2938
100485225	375318	10419
100485225	653437	10419
100485226	9604	5554
100485228	9762	6074
100485229	7056	9262
100485231	10384	10790
100485231	10385	10790
100485231	10917	10790
100485231	11119	10790
100485231	11120	10790
100485231	153579	10790
100485231	696	10790
100485231	NA	10790
100485233	56244	12397
100485233	NA	12397
100485234	55504	7911
100485235	NA	9412
100485238	81493	10529
100485239	3006	10950
100485239	3007	10950
100485239	3008	10950
100485239	3009	10950
100485245	56670	8869
100485248	116987	1190
100485260	440193	485
100485262	3206	8126
100485263	51332	259
100485264	10036	4932
100485266	100134938	12674
100485267	596	10471
100485269	3099	1128
100485273	2915	645
100485276	8456	7204
100485277	55832	411
100485278	339230	11623
100485279	124411	13036
100485279	NA	13036
100485281	3977	3256
100485287	84675	4995
100485289	2658	9573
100485291	54328	5538
100485294	102724334	11111
100485294	128312	11111
100485294	3017	11111
100485294	3018	11111
100485294	440689	11111
100485294	8340	11111
100485294	8341	11111
100485294	8342	11111
100485294	8345	11111
100485294	8347	11111
100485294	8348	11111
100485294	8349	11111
100485294	85236	11111
100485294	8970	11111
100485298	3460	12502
100485299	144132	1282
100485303	2203	6290
100485305	149041	859
100485314	1811	3046
100485318	149281	8173
100485320	9480	4217
100485321	83998	11963
100485323	54899	2989
100485326	283643	11050
100485328	23493	6677
100485330	26507	1987
100485338	7223	1253
100485341	219869	9552
100485341	219870	9552
100485341	390264	9552
100485341	390265	9552
100485341	NA	9552
100485342	729	2428
100485343	4586	204
100485344	22949	8449
100485346	131450	12447
100485346	344807	12447
100485348	57119	12954
100485350	196394	10031
100485351	NA	693
100485353	973	12047
100485354	92715	8288
100485357	23333	3281
100485362	84251	1729
100485363	117178	5867
100485370	170850	4971
100485371	150696	7248
100485374	NA	10405
100485375	22836	5078
100485376	2588	3860
100485377	282966	12530
100485378	3956	12339
100485379	175	7796
100485381	2219	8503
100485381	2220	8503
100485382	27125	853
100485384	146691	3857
100485386	60493	5015
100485387	5916	4375
100485388	27253	677
100485389	79005	11336
100485391	142683	8057
100485391	55600	8057
100485395	26610	7413
100485396	152485	1384
100485398	23510	9005
100485399	57648	7353
100485403	56937	8183
100485409	56670	8869
100485411	203259	10451
100485413	168620	12260
100485421	140831	8381
100485425	646498	12755
100485426	55671	1246
100485427	55022	8991
100485428	3203	9422
100485429	166655	10167
100485429	56658	10167
100485429	5987	10167
100485429	6737	10167
100485429	81559	10167
100485429	90933	10167
100485429	NA	10167
100485433	727	1181
100485434	7039	10959
100485444	9180	7217
100485445	5026	6736
100485446	100287898	7782
100485449	861	3937
100485450	55101	11556
100485454	1392	12247
100485457	144100	1671
100485458	25977	8464
100485462	84886	9942
100485463	1812	4723
100485464	3460	12502
100485465	258010	12891
100485467	249	4277
100485468	55802	7913
100485471	84614	3618
100485480	1738	3418
100485481	1730	1028
100485482	124535	11519
100485483	92344	10068
100485485	83998	11963
100485486	84553	4726
100485487	142686	4330
100485488	57491	7027
100485489	161198	12952
100485490	26036	2621
100485493	60495	2996
100485494	80007	11951
100485496	55578	3355
100485500	345557	6160
100485503	84172	724
100485507	84255	4776
100485518	400891	9523
100485528	100132463	10390
100485528	53842	10390
100485531	23137	1375
100485532	1386	3859
100485535	3054	560
100485536	55843	6171
100485538	65992	9549
100485539	221178	2591
100485542	345222	9036
100485543	5046	1412
100485544	9121	7338
100485545	113452	11828
100485546	6542	2819
100485548	3013	11101
100485548	8331	11101
100485548	8334	11101
100485548	8335	11101
100485548	8337	11101
100485548	8338	11101
100485548	85235	11101
100485548	8969	11101
100485548	92815	11101
100485555	92714	8114
100485559	2637	6728
100485564	4077	4455
100485565	80207	11511
100485566	3913	413
100485570	54916	3285
100485575	2673	1868
100485578	84970	12365
100485584	23426	806
100485585	54549	130
100485586	81693	10282
100485587	5100	2151
100485588	253260	278
100485589	9073	10334
100485591	1601	3427
100485593	6415	12685
100485596	9092	2518
100485597	1392	12247
100485598	2662	8719
100485600	23096	924
100485603	1129	4460
100485604	2620	6594
100485606	51379	5811
100485607	1889	1861
100485616	128977	12533
100485618	5023	6909
100485623	22798	720
100485624	54798	424
100485625	5414	5615
100485628	81491	5385
100485629	6751	6272
100485630	254773	12239
100485631	6720	2117
100485632	9043	668
100485633	999	2758
100485636	2833	9932
100485637	4625	161
100485641	220388	11413
100485650	23608	5199
100485650	7682	5199
100485654	NA	8578
100485656	84059	38
100485666	91179	2753
100485671	150763	6826
100485673	123036	5848
100485675	1105	349
100485676	NA	8827
100485678	56898	8502
100485682	138255	12220
100485684	51557	7189
100485685	5020	11727
100485690	63976	600
100485693	64856	9086
100485696	3083	5221
100485699	127544	3086
100485700	427	6693
100485703	80298	8855
100485708	9866	3146
100485711	5696	8940
100485722	65012	7582
100485724	80326	5612
100485725	138050	4556
100485727	203427	8054
100485729	864	5557
100485730	8633	955
100485733	92797	4937
100485734	10349	1620
100485734	10350	1620
100485734	10351	1620
100485734	23460	1620
100485735	1642	528
100485736	4142	11397
100485737	2533	6711
100485738	9073	10334
100485745	3636	901
100485747	50943	10831
100485754	79915	2967
100485757	63931	11604
100485766	80178	12206
100485767	199223	1147
100485769	23250	587
100485771	7097	4729
100485774	1469	12680
100485774	1470	12680
100485774	1471	12680
100485774	1472	12680
100485774	1473	12680
100485776	149954	7912
100485779	9182	9042
100485780	220963	5651
100485784	64748	9585
100485786	84890	10417
100485787	84803	5100
100485788	4035	9
100485790	245973	6719
100485800	10622	11167
100485801	11093	1674
100485811	151	7313
100485815	9054	4831
100485816	4707	12804
100485817	353189	4357
100485825	320	1499
100485826	285025	2356
100485829	57506	12741
100485830	203197	11365
100485832	1401	11812
100485832	325	11812
100485836	25806	10176
100485837	84878	7842
100485843	285489	6193
100485844	220	3591
100485847	3691	448
100485849	60468	2018
100485850	54938	5947
100485850	NA	5947
100485851	9108	2299
100485853	4758	7665
100485854	3013	11101
100485854	8331	11101
100485854	8334	11101
100485854	8335	11101
100485854	8337	11101
100485854	8338	11101
100485854	85235	11101
100485854	8969	11101
100485854	92815	11101
100485859	57222	6786
100485861	8790	5392
100485866	149708	12930
100485867	4951	12300
100485867	654231	12300
100485871	114134	2429
100485880	54738	10446
100485884	56287	12064
100485885	144455	4998
100485886	55090	12235
100485887	55625	6487
100485888	161882	4251
100485889	57134	4296
100485891	2790	12593
100485892	285555	9701
100485893	9210	10934
100485894	84532	2688
100485897	2525	9565
100485897	2527	9565
100485897	2528	9565
100485899	7127	9763
100485900	9073	10334
100485901	431704	12129
100485903	129804	5271
100485906	778	269
100485907	83758	11816
100485912	10456	11774
100485913	79736	10113
100485924	6331	298
100485927	7097	4729
100485928	55695	7317
100485929	285440	5158
100485931	4126	2389
100485932	79694	5355
100485933	5289	1007
100485934	5083	6346
100485936	2837	8447
100485937	4922	11379
100485941	116173	12404
100485942	84159	1536
100485947	84904	11004
100485949	27147	1930
100485956	11182	6062
100485959	3845	9026
100485962	8370	11533
100485964	375316	11934
100485966	65078	8772
100485969	340273	1189
100485976	56945	8914
100485977	6687	2046
100485979	56977	1299
100485984	151126	5258
100485986	23114	652
100485988	11237	10332
100485992	54902	10066
100485993	55577	7563
100485995	84432	12343
100486000	145748	11555
100486001	157574	8793
100486004	390928	6123
100486005	2267	7887
100486008	3013	11101
100486008	8331	11101
100486008	8334	11101
100486008	8335	11101
100486008	8337	11101
100486008	8338	11101
100486008	85235	11101
100486008	8969	11101
100486008	92815	11101
100486009	10763	10434
100486010	55188	5326
100486016	4846	1117
100486017	5406	5569
100486017	5407	5569
100486024	6677	8125
100486029	1687	8635
100486033	135946	8723
100486039	3221	8988
100486041	5910	2687
100486042	340527	3456
100486044	1355	5854
100486045	347862	9626
100486047	350383	9125
100486048	10410	12774
100486048	10581	12774
100486048	8519	12774
100486048	NA	12774
100486049	170394	6396
100486057	286676	6287
100486062	11274	10832
100486062	NA	10832
100486069	83482	8517
100486072	8458	2942
100486077	9941	8056
100486080	90134	676
100486081	339669	12812
100486082	1630	373
100486083	4790	2083
100486084	51805	9602
100486085	1080	457
100486087	84684	9111
100486090	158046	11497
100486091	50944	608
100486092	79056	11567
100486095	22891	9352
100486096	79776	41
100486097	121278	4129
100486101	90956	6262
100486112	55321	11641
100486122	57644	231
100486123	54681	5350
100486124	668	8558
100486135	84078	3490
100486135	89890	3490
100486136	114780	336
100486137	59272	2885
100486141	727936	6157
100486148	2570	4150
100486150	102724334	11111
100486150	128312	11111
100486150	3017	11111
100486150	3018	11111
100486150	440689	11111
100486150	8340	11111
100486150	8341	11111
100486150	8342	11111
100486150	8345	11111
100486150	8347	11111
100486150	8348	11111
100486150	8349	11111
100486150	85236	11111
100486150	8970	11111
100486151	283212	5797
100486153	60484	7910
100486154	84818	10196
100486156	100049587	11795
100486156	27036	11795
100486156	27180	11795
100486156	27181	11795
100486156	8778	11795
100486156	89858	11795
100486156	946	11795
100486161	5406	5569
100486161	5407	5569
100486163	317719	4856
100486166	221955	3785
100486175	151295	8569
100486176	2250	9888
100486178	79836	4910
100486182	140775	2542
100486187	NA	9629
100486189	159296	9657
100486190	740	11541
100486192	10410	12774
100486192	10581	12774
100486192	8519	12774
100486192	NA	12774
100486193	390010	12523
100486194	50506	633
100486194	53905	633
100486195	54069	12326
100486196	6003	11711
100486200	79442	7753
100486205	57553	351
100486206	1719	10893
100486206	200895	10893
100486218	10010	12095
100486221	1439	11266
100486223	7098	3065
100486226	5454	6199
100486228	1006	1485
100486229	3706	7106
100486234	6320	11426
100486236	51016	11460
100486237	115950	6589
100486238	219621	11878
100486239	3174	4906
100486255	55230	1882
100486259	54910	2786
100486261	729440	8740
100486264	55902	2214
100486265	5576	6131
100486266	10629	5117
100486270	643226	11024
100486275	577	265
100486278	4097	10819
100486280	9617	6954
100486281	124359	4139
100486288	55180	9650
100486291	201292	10254
100486292	50650	3683
100486293	23195	22
100486296	7405	2931
100486298	63827	3551
100486306	338567	10904
100486308	9898	1017
100486316	64788	3931
100486324	317761	11548
100486325	55515	4858
100486328	23390	1832
100486330	201501	4010
100486332	3695	4058
100486334	3479	11222
100486336	25834	4545
100486338	283232	12089
100486344	4853	122
100486349	408	4082
100486350	942	12871
100486351	1822	3306
100486354	4437	1796
100486355	222950	6827
100486360	6016	9660
100486367	9942	4757
100486368	81539	4798
100486369	23026	513
100486372	5816	12046
100486374	25854	6146
100486377	23376	2382
100486381	124857	3497
100486382	83959	1958
100486389	8549	1617
100486396	102723475	12803
100486396	3753	12803
100486399	3772	6653
100486410	5971	8327
100486414	1800	7200
100486416	NA	11020
100486417	134391	7774
100486418	84168	3398
100486423	8269	10531
100486424	255275	8677
100486426	79612	1378
100486428	2925	5923
