#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
XP_002933993.2	100497528	Q6PEY2	112714	ORTHOMCL75
XP_002933993.2	100497528	P0DPH7	7278	ORTHOMCL75
XP_002933993.2	100497528	Q71U36	7846	ORTHOMCL75
XP_002933993.2	100497528	P68363	10376	ORTHOMCL75
XP_002933993.2	100497528	A6NHL2	79861	ORTHOMCL75
NP_989129.1	394734	Q9BQE3	84790	ORTHOMCL75
NP_989129.1	394734	P68366	7277	ORTHOMCL75
NP_989129.1	394734	Q9NY65	51807	ORTHOMCL75
NP_989129.1	394734	P0DPH8	7278	ORTHOMCL75
NP_989129.1	394734	Q6PEY2	112714	ORTHOMCL75
NP_989129.1	394734	P0DPH7	7278	ORTHOMCL75
NP_989129.1	394734	Q71U36	7846	ORTHOMCL75
NP_989129.1	394734	P68363	10376	ORTHOMCL75
NP_989129.1	394734	A6NHL2	79861	ORTHOMCL75
NP_998847.1	407878	Q9BQE3	84790	ORTHOMCL75
NP_998847.1	407878	P68366	7277	ORTHOMCL75
NP_998847.1	407878	Q9NY65	51807	ORTHOMCL75
NP_998847.1	407878	P0DPH8	7278	ORTHOMCL75
NP_998847.1	407878	Q6PEY2	112714	ORTHOMCL75
NP_998847.1	407878	P0DPH7	7278	ORTHOMCL75
NP_998847.1	407878	Q71U36	7846	ORTHOMCL75
NP_998847.1	407878	P68363	10376	ORTHOMCL75
NP_998847.1	407878	A6NHL2	79861	ORTHOMCL75
XP_002935154.1	100038123	Q9BQE3	84790	ORTHOMCL75
XP_002935154.1	100038123	P68366	7277	ORTHOMCL75
XP_002935154.1	100038123	Q9NY65	51807	ORTHOMCL75
XP_002935154.1	100038123	P0DPH8	7278	ORTHOMCL75
XP_002935154.1	100038123	Q6PEY2	112714	ORTHOMCL75
XP_002935154.1	100038123	P0DPH7	7278	ORTHOMCL75
XP_002935154.1	100038123	Q71U36	7846	ORTHOMCL75
XP_002935154.1	100038123	P68363	10376	ORTHOMCL75
XP_002935154.1	100038123	A6NHL2	79861	ORTHOMCL75
XP_002933991.1	100497157	Q9BQE3	84790	ORTHOMCL75
XP_002933991.1	100497157	P68366	7277	ORTHOMCL75
XP_002933991.1	100497157	Q9NY65	51807	ORTHOMCL75
XP_002933991.1	100497157	P0DPH8	7278	ORTHOMCL75
XP_002933991.1	100497157	Q6PEY2	112714	ORTHOMCL75
XP_002933991.1	100497157	P0DPH7	7278	ORTHOMCL75
XP_002933991.1	100497157	Q71U36	7846	ORTHOMCL75
XP_002933991.1	100497157	P68363	10376	ORTHOMCL75
XP_002933991.1	100497157	A6NHL2	79861	ORTHOMCL75
NP_001107705.1	100038108	Q9BQE3	84790	ORTHOMCL75
NP_001107705.1	100038108	P68366	7277	ORTHOMCL75
NP_001107705.1	100038108	Q9NY65	51807	ORTHOMCL75
NP_001107705.1	100038108	P0DPH8	7278	ORTHOMCL75
NP_001107705.1	100038108	Q6PEY2	112714	ORTHOMCL75
NP_001107705.1	100038108	P0DPH7	7278	ORTHOMCL75
NP_001107705.1	100038108	Q71U36	7846	ORTHOMCL75
NP_001107705.1	100038108	P68363	10376	ORTHOMCL75
NP_001107705.1	100038108	A6NHL2	79861	ORTHOMCL75
NP_001090799.1	100037894	Q9BQE3	84790	ORTHOMCL75
NP_001090799.1	100037894	P68366	7277	ORTHOMCL75
NP_001090799.1	100037894	Q9NY65	51807	ORTHOMCL75
NP_001090799.1	100037894	P0DPH8	7278	ORTHOMCL75
NP_001090799.1	100037894	Q6PEY2	112714	ORTHOMCL75
NP_001090799.1	100037894	P0DPH7	7278	ORTHOMCL75
NP_001090799.1	100037894	Q71U36	7846	ORTHOMCL75
NP_001090799.1	100037894	P68363	10376	ORTHOMCL75
NP_001090799.1	100037894	A6NHL2	79861	ORTHOMCL75
NP_989078.1	394675	Q9BQE3	84790	ORTHOMCL75
NP_989078.1	394675	P68366	7277	ORTHOMCL75
NP_989078.1	394675	Q9NY65	51807	ORTHOMCL75
NP_989078.1	394675	P0DPH8	7278	ORTHOMCL75
NP_989078.1	394675	Q6PEY2	112714	ORTHOMCL75
NP_989078.1	394675	P0DPH7	7278	ORTHOMCL75
NP_989078.1	394675	Q71U36	7846	ORTHOMCL75
NP_989078.1	394675	P68363	10376	ORTHOMCL75
NP_989078.1	394675	A6NHL2	79861	ORTHOMCL75
XP_004917694.1	100490289	Q9BQE3	84790	ORTHOMCL75
XP_004917694.1	100490289	P68366	7277	ORTHOMCL75
XP_004917694.1	100490289	Q9NY65	51807	ORTHOMCL75
XP_004917694.1	100490289	P0DPH8	7278	ORTHOMCL75
XP_004917694.1	100490289	Q6PEY2	112714	ORTHOMCL75
XP_004917694.1	100490289	P0DPH7	7278	ORTHOMCL75
XP_004917694.1	100490289	Q71U36	7846	ORTHOMCL75
XP_004917694.1	100490289	P68363	10376	ORTHOMCL75
XP_004917694.1	100490289	A6NHL2	79861	ORTHOMCL75
XP_031749742.1	100486465	Q9BQE3	84790	ORTHOMCL75
XP_031749742.1	100486465	P68366	7277	ORTHOMCL75
XP_031749742.1	100486465	Q9NY65	51807	ORTHOMCL75
XP_031749742.1	100486465	P0DPH8	7278	ORTHOMCL75
XP_031749742.1	100486465	Q6PEY2	112714	ORTHOMCL75
XP_031749742.1	100486465	P0DPH7	7278	ORTHOMCL75
XP_031749742.1	100486465	Q71U36	7846	ORTHOMCL75
XP_031749742.1	100486465	P68363	10376	ORTHOMCL75
XP_031749742.1	100486465	A6NHL2	79861	ORTHOMCL75
XP_012825888.1	549448	Q9BQE3	84790	ORTHOMCL75
XP_012825888.1	549448	P68366	7277	ORTHOMCL75
XP_012825888.1	549448	Q9NY65	51807	ORTHOMCL75
XP_012825888.1	549448	P0DPH8	7278	ORTHOMCL75
XP_012825888.1	549448	Q6PEY2	112714	ORTHOMCL75
XP_012825888.1	549448	P0DPH7	7278	ORTHOMCL75
XP_012825888.1	549448	Q71U36	7846	ORTHOMCL75
XP_012825888.1	549448	P68363	10376	ORTHOMCL75
XP_012825888.1	549448	A6NHL2	79861	ORTHOMCL75
XP_031749744.1	100144986	Q9BQE3	84790	ORTHOMCL75
XP_031749744.1	100144986	P68366	7277	ORTHOMCL75
XP_031749744.1	100144986	Q9NY65	51807	ORTHOMCL75
XP_031749744.1	100144986	P0DPH8	7278	ORTHOMCL75
XP_031749744.1	100144986	Q6PEY2	112714	ORTHOMCL75
XP_031749744.1	100144986	P0DPH7	7278	ORTHOMCL75
XP_031749744.1	100144986	Q71U36	7846	ORTHOMCL75
XP_031749744.1	100144986	P68363	10376	ORTHOMCL75
XP_031749744.1	100144986	A6NHL2	79861	ORTHOMCL75
XP_031749781.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749773.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749789.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749769.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749785.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749777.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_017952948.2	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749767.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749783.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749775.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749771.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749787.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749779.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749782.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749774.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749770.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749786.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749778.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749768.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749784.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749776.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_017952942.2	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749772.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749788.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_031749780.1	779473	Q8N2C7	285175	ORTHOMCL76
XP_012820336.1	779697	NA	NA	ORTHOMCL77
XP_031760149.1	116411622	NA	NA	ORTHOMCL77
NP_001016882.1	549636	NA	NA	ORTHOMCL77
XP_031760169.1	116406463	NA	NA	ORTHOMCL77
XP_031759081.1	100145140	NA	NA	ORTHOMCL77
NP_001016767.1	549521	NA	NA	ORTHOMCL77
NP_001017282.1	550036	NA	NA	ORTHOMCL77
NP_001072248.1	779697	NA	NA	ORTHOMCL77
NP_001165008.1	100328608	NA	NA	ORTHOMCL77
NP_001120118.1	100145140	NA	NA	ORTHOMCL77
XP_012821238.1	105947726	NA	NA	ORTHOMCL77
XP_017945181.1	108644828	NA	NA	ORTHOMCL77
XP_031760351.1	116406443	NA	NA	ORTHOMCL77
XP_031760171.1	101733897	NA	NA	ORTHOMCL77
XP_031760147.1	116411622	NA	NA	ORTHOMCL77
XP_017945194.1	105947722	NA	NA	ORTHOMCL77
XP_012819726.1	116406443	NA	NA	ORTHOMCL77
XP_031760170.1	105947722	NA	NA	ORTHOMCL77
XP_031759082.1	100145140	NA	NA	ORTHOMCL77
XP_031760146.1	116411622	NA	NA	ORTHOMCL77
XP_017945191.1	105947725	NA	NA	ORTHOMCL77
XP_012821244.1	101733897	NA	NA	ORTHOMCL77
XP_031760144.1	108644828	NA	NA	ORTHOMCL77
XP_017945188.1	108644829	NA	NA	ORTHOMCL77
XP_031760012.1	105947725	NA	NA	ORTHOMCL77
XP_031760148.1	116411622	NA	NA	ORTHOMCL77
XP_012821631.1	100170555	NA	NA	ORTHOMCL78
XP_012821642.1	100170555	NA	NA	ORTHOMCL78
XP_012821623.1	100170555	NA	NA	ORTHOMCL78
XP_031760733.1	100170555	NA	NA	ORTHOMCL78
XP_012821636.1	100170555	NA	NA	ORTHOMCL78
XP_012821619.1	100170555	NA	NA	ORTHOMCL78
XP_031760729.1	100170555	NA	NA	ORTHOMCL78
XP_012821627.1	100170555	NA	NA	ORTHOMCL78
NP_001123804.1	100170555	NA	NA	ORTHOMCL78
XP_012821633.1	100170555	NA	NA	ORTHOMCL78
XP_012821625.1	100170555	NA	NA	ORTHOMCL78
XP_012821638.1	100170555	NA	NA	ORTHOMCL78
XP_012821621.1	100170555	NA	NA	ORTHOMCL78
XP_031760731.1	100170555	NA	NA	ORTHOMCL78
XP_012821629.1	100170555	NA	NA	ORTHOMCL78
XP_012821632.1	100170555	NA	NA	ORTHOMCL78
XP_012821624.1	100170555	NA	NA	ORTHOMCL78
XP_012821637.1	100170555	NA	NA	ORTHOMCL78
XP_031760730.1	100170555	NA	NA	ORTHOMCL78
XP_012821628.1	100170555	NA	NA	ORTHOMCL78
XP_012821634.1	100170555	NA	NA	ORTHOMCL78
XP_012821626.1	100170555	NA	NA	ORTHOMCL78
XP_012821639.1	100170555	NA	NA	ORTHOMCL78
XP_012821622.1	100170555	NA	NA	ORTHOMCL78
XP_031760732.1	100170555	NA	NA	ORTHOMCL78
XP_012821630.1	100170555	NA	NA	ORTHOMCL78
XP_031752805.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812881.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_002940064.3	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752797.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812889.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752793.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752801.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752807.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812884.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752799.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752795.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812877.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752803.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752806.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812883.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752798.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752794.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752802.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752808.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812886.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752800.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752796.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_012812880.2	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031752804.1	100127846	Q9UPN3	23499	ORTHOMCL79
XP_031756517.1	733715	NA	NA	ORTHOMCL80
XP_031756533.1	733715	NA	NA	ORTHOMCL80
XP_031756525.1	733715	NA	NA	ORTHOMCL80
XP_031756541.1	733715	NA	NA	ORTHOMCL80
XP_031756521.1	733715	NA	NA	ORTHOMCL80
XP_031756529.1	733715	NA	NA	ORTHOMCL80
XP_031756513.1	733715	NA	NA	ORTHOMCL80
XP_031756519.1	733715	NA	NA	ORTHOMCL80
XP_031756527.1	733715	NA	NA	ORTHOMCL80
XP_031756523.1	733715	NA	NA	ORTHOMCL80
XP_031756539.1	733715	NA	NA	ORTHOMCL80
XP_031756531.1	733715	NA	NA	ORTHOMCL80
XP_031756515.1	733715	NA	NA	ORTHOMCL80
XP_031756518.1	733715	NA	NA	ORTHOMCL80
XP_031756526.1	733715	NA	NA	ORTHOMCL80
XP_031756522.1	733715	NA	NA	ORTHOMCL80
XP_031756530.1	733715	NA	NA	ORTHOMCL80
XP_031756514.1	733715	NA	NA	ORTHOMCL80
XP_031756520.1	733715	NA	NA	ORTHOMCL80
XP_031756536.1	733715	NA	NA	ORTHOMCL80
XP_031756528.1	733715	NA	NA	ORTHOMCL80
XP_031756524.1	733715	NA	NA	ORTHOMCL80
XP_031756540.1	733715	NA	NA	ORTHOMCL80
XP_031756532.1	733715	NA	NA	ORTHOMCL80
XP_031756516.1	733715	NA	NA	ORTHOMCL80
XP_031746501.1	100497033	NA	NA	ORTHOMCL81
XP_031746509.1	116406536	NA	NA	ORTHOMCL81
XP_004920043.2	100487024	NA	NA	ORTHOMCL81
XP_004916809.2	101733971	NA	NA	ORTHOMCL81
XP_031746503.1	116406533	NA	NA	ORTHOMCL81
NP_001106473.2	100127658	NA	NA	ORTHOMCL81
XP_002940446.3	100488065	NA	NA	ORTHOMCL81
XP_017952470.2	100485581	NA	NA	ORTHOMCL81
XP_012810532.2	105945968	NA	NA	ORTHOMCL81
XP_031747543.1	116406431	NA	NA	ORTHOMCL81
XP_031747351.1	100497169	NA	NA	ORTHOMCL81
XP_002939263.1	100497655	NA	NA	ORTHOMCL81
XP_031746507.1	105948066	NA	NA	ORTHOMCL81
XP_002941645.1	100496868	NA	NA	ORTHOMCL81
XP_031748227.1	116407063	NA	NA	ORTHOMCL81
XP_004916808.3	101733918	NA	NA	ORTHOMCL81
XP_031746502.1	116406532	NA	NA	ORTHOMCL81
XP_002943185.2	100492352	NA	NA	ORTHOMCL81
XP_031746506.1	116406534	NA	NA	ORTHOMCL81
XP_031746504.1	101734092	NA	NA	ORTHOMCL81
XP_004916841.1	101732872	NA	NA	ORTHOMCL81
XP_031746508.1	116406535	NA	NA	ORTHOMCL81
XP_004916835.1	101732324	NA	NA	ORTHOMCL81
XP_031746500.1	108648358	NA	NA	ORTHOMCL81
XP_031746468.1	116406526	NA	NA	ORTHOMCL81
XP_012819271.1	100492166	P32418	6546	ORTHOMCL82
XP_012819271.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_012819271.1	100492166	P57103	6547	ORTHOMCL82
XP_002936932.1	100487508	P32418	6546	ORTHOMCL82
XP_002936932.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_002936932.1	100487508	P57103	6547	ORTHOMCL82
XP_004917315.1	100487508	P32418	6546	ORTHOMCL82
XP_004917315.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917315.1	100487508	P57103	6547	ORTHOMCL82
XP_031758393.1	100492166	P32418	6546	ORTHOMCL82
XP_031758393.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_031758393.1	100492166	P57103	6547	ORTHOMCL82
XP_004914742.1	100492166	P32418	6546	ORTHOMCL82
XP_004914742.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_004914742.1	100492166	P57103	6547	ORTHOMCL82
XP_004917320.1	100487508	P32418	6546	ORTHOMCL82
XP_004917320.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917320.1	100487508	P57103	6547	ORTHOMCL82
XP_031747015.1	100487508	P32418	6546	ORTHOMCL82
XP_031747015.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_031747015.1	100487508	P57103	6547	ORTHOMCL82
XP_004914737.1	100492166	P32418	6546	ORTHOMCL82
XP_004914737.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_004914737.1	100492166	P57103	6547	ORTHOMCL82
XP_002933933.1	100492166	P32418	6546	ORTHOMCL82
XP_002933933.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_002933933.1	100492166	P57103	6547	ORTHOMCL82
XP_004917317.1	100487508	P32418	6546	ORTHOMCL82
XP_004917317.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917317.1	100487508	P57103	6547	ORTHOMCL82
XP_031747131.1	100495074	P32418	6546	ORTHOMCL82
XP_031747131.1	100495074	Q9UPR5	6543	ORTHOMCL82
XP_031747131.1	100495074	P57103	6547	ORTHOMCL82
XP_012819269.1	100492166	P32418	6546	ORTHOMCL82
XP_012819269.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_012819269.1	100492166	P57103	6547	ORTHOMCL82
XP_012819272.1	100492166	P32418	6546	ORTHOMCL82
XP_012819272.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_012819272.1	100492166	P57103	6547	ORTHOMCL82
XP_004917316.1	100487508	P32418	6546	ORTHOMCL82
XP_004917316.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917316.1	100487508	P57103	6547	ORTHOMCL82
XP_002939292.1	100495074	P32418	6546	ORTHOMCL82
XP_002939292.1	100495074	Q9UPR5	6543	ORTHOMCL82
XP_002939292.1	100495074	P57103	6547	ORTHOMCL82
XP_012824982.1	100487508	P32418	6546	ORTHOMCL82
XP_012824982.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_012824982.1	100487508	P57103	6547	ORTHOMCL82
XP_031758394.1	100492166	P32418	6546	ORTHOMCL82
XP_031758394.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_031758394.1	100492166	P57103	6547	ORTHOMCL82
XP_004914741.1	100492166	P32418	6546	ORTHOMCL82
XP_004914741.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_004914741.1	100492166	P57103	6547	ORTHOMCL82
XP_004917318.1	100487508	P32418	6546	ORTHOMCL82
XP_004917318.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917318.1	100487508	P57103	6547	ORTHOMCL82
XP_004917314.1	100487508	P32418	6546	ORTHOMCL82
XP_004917314.1	100487508	Q9UPR5	6543	ORTHOMCL82
XP_004917314.1	100487508	P57103	6547	ORTHOMCL82
XP_012819270.1	100492166	P32418	6546	ORTHOMCL82
XP_012819270.1	100492166	Q9UPR5	6543	ORTHOMCL82
XP_012819270.1	100492166	P57103	6547	ORTHOMCL82
XP_017949944.1	100127546	O60333	23095	ORTHOMCL83
XP_017949944.1	100127546	Q12756	547	ORTHOMCL83
XP_031761837.1	100379810	O60333	23095	ORTHOMCL83
XP_031761837.1	100379810	Q12756	547	ORTHOMCL83
XP_031758413.1	100127546	O60333	23095	ORTHOMCL83
XP_031758413.1	100127546	Q12756	547	ORTHOMCL83
XP_031758417.1	100127546	O60333	23095	ORTHOMCL83
XP_031758417.1	100127546	Q12756	547	ORTHOMCL83
XP_031758415.1	100127546	O60333	23095	ORTHOMCL83
XP_031758415.1	100127546	Q12756	547	ORTHOMCL83
XP_012826723.1	100127546	O60333	23095	ORTHOMCL83
XP_012826723.1	100127546	Q12756	547	ORTHOMCL83
XP_031761835.1	100379810	O60333	23095	ORTHOMCL83
XP_031761835.1	100379810	Q12756	547	ORTHOMCL83
XP_031758411.1	100127546	O60333	23095	ORTHOMCL83
XP_031758411.1	100127546	Q12756	547	ORTHOMCL83
XP_012822410.1	100379810	O60333	23095	ORTHOMCL83
XP_012822410.1	100379810	Q12756	547	ORTHOMCL83
XP_031758419.1	100127546	O60333	23095	ORTHOMCL83
XP_031758419.1	100127546	Q12756	547	ORTHOMCL83
XP_031761838.1	100379810	O60333	23095	ORTHOMCL83
XP_031761838.1	100379810	Q12756	547	ORTHOMCL83
XP_031758414.1	100127546	O60333	23095	ORTHOMCL83
XP_031758414.1	100127546	Q12756	547	ORTHOMCL83
XP_012826722.1	100127546	O60333	23095	ORTHOMCL83
XP_012826722.1	100127546	Q12756	547	ORTHOMCL83
XP_031761834.1	100379810	O60333	23095	ORTHOMCL83
XP_031761834.1	100379810	Q12756	547	ORTHOMCL83
XP_012822406.1	100379810	O60333	23095	ORTHOMCL83
XP_012822406.1	100379810	Q12756	547	ORTHOMCL83
XP_031758418.1	100127546	O60333	23095	ORTHOMCL83
XP_031758418.1	100127546	Q12756	547	ORTHOMCL83
XP_017951308.1	100379810	O60333	23095	ORTHOMCL83
XP_017951308.1	100379810	Q12756	547	ORTHOMCL83
XP_031758416.1	100127546	O60333	23095	ORTHOMCL83
XP_031758416.1	100127546	Q12756	547	ORTHOMCL83
XP_031761836.1	100379810	O60333	23095	ORTHOMCL83
XP_031761836.1	100379810	Q12756	547	ORTHOMCL83
XP_031758412.1	100127546	O60333	23095	ORTHOMCL83
XP_031758412.1	100127546	Q12756	547	ORTHOMCL83
XP_012822415.1	100379810	O60333	23095	ORTHOMCL83
XP_012822415.1	100379810	Q12756	547	ORTHOMCL83
XP_031758420.1	100127546	O60333	23095	ORTHOMCL83
XP_031758420.1	100127546	Q12756	547	ORTHOMCL83
XP_002934844.2	100380081	Q07343	5142	ORTHOMCL84
XP_002934844.2	100380081	Q08499	5144	ORTHOMCL84
XP_002934844.2	100380081	P27815	5141	ORTHOMCL84
XP_002934844.2	100380081	Q08493	5143	ORTHOMCL84
XP_004911041.1	100380081	Q07343	5142	ORTHOMCL84
XP_004911041.1	100380081	Q08499	5144	ORTHOMCL84
XP_004911041.1	100380081	P27815	5141	ORTHOMCL84
XP_004911041.1	100380081	Q08493	5143	ORTHOMCL84
XP_031755245.1	100488846	Q07343	5142	ORTHOMCL84
XP_031755245.1	100488846	Q08499	5144	ORTHOMCL84
XP_031755245.1	100488846	P27815	5141	ORTHOMCL84
XP_031755245.1	100488846	Q08493	5143	ORTHOMCL84
XP_031756141.1	780324	Q07343	5142	ORTHOMCL84
XP_031756141.1	780324	Q08499	5144	ORTHOMCL84
XP_031756141.1	780324	P27815	5141	ORTHOMCL84
XP_031756141.1	780324	Q08493	5143	ORTHOMCL84
XP_012816877.1	780324	Q07343	5142	ORTHOMCL84
XP_012816877.1	780324	Q08499	5144	ORTHOMCL84
XP_012816877.1	780324	P27815	5141	ORTHOMCL84
XP_012816877.1	780324	Q08493	5143	ORTHOMCL84
XP_002938226.1	100496479	Q07343	5142	ORTHOMCL84
XP_002938226.1	100496479	Q08499	5144	ORTHOMCL84
XP_002938226.1	100496479	P27815	5141	ORTHOMCL84
XP_002938226.1	100496479	Q08493	5143	ORTHOMCL84
NP_001072863.1	780324	Q07343	5142	ORTHOMCL84
NP_001072863.1	780324	Q08499	5144	ORTHOMCL84
NP_001072863.1	780324	P27815	5141	ORTHOMCL84
NP_001072863.1	780324	Q08493	5143	ORTHOMCL84
XP_031755247.1	100488846	Q07343	5142	ORTHOMCL84
XP_031755247.1	100488846	Q08499	5144	ORTHOMCL84
XP_031755247.1	100488846	P27815	5141	ORTHOMCL84
XP_031755247.1	100488846	Q08493	5143	ORTHOMCL84
XP_004910405.1	100496479	Q07343	5142	ORTHOMCL84
XP_004910405.1	100496479	Q08499	5144	ORTHOMCL84
XP_004910405.1	100496479	P27815	5141	ORTHOMCL84
XP_004910405.1	100496479	Q08493	5143	ORTHOMCL84
XP_031755243.1	100488846	Q07343	5142	ORTHOMCL84
XP_031755243.1	100488846	Q08499	5144	ORTHOMCL84
XP_031755243.1	100488846	P27815	5141	ORTHOMCL84
XP_031755243.1	100488846	Q08493	5143	ORTHOMCL84
XP_031749923.1	100496479	Q07343	5142	ORTHOMCL84
XP_031749923.1	100496479	Q08499	5144	ORTHOMCL84
XP_031749923.1	100496479	P27815	5141	ORTHOMCL84
XP_031749923.1	100496479	Q08493	5143	ORTHOMCL84
XP_004911042.1	100380081	Q07343	5142	ORTHOMCL84
XP_004911042.1	100380081	Q08499	5144	ORTHOMCL84
XP_004911042.1	100380081	P27815	5141	ORTHOMCL84
XP_004911042.1	100380081	Q08493	5143	ORTHOMCL84
XP_031755246.1	100488846	Q07343	5142	ORTHOMCL84
XP_031755246.1	100488846	Q08499	5144	ORTHOMCL84
XP_031755246.1	100488846	P27815	5141	ORTHOMCL84
XP_031755246.1	100488846	Q08493	5143	ORTHOMCL84
XP_031756142.1	780324	Q07343	5142	ORTHOMCL84
XP_031756142.1	780324	Q08499	5144	ORTHOMCL84
XP_031756142.1	780324	P27815	5141	ORTHOMCL84
XP_031756142.1	780324	Q08493	5143	ORTHOMCL84
XP_004910404.1	100496479	Q07343	5142	ORTHOMCL84
XP_004910404.1	100496479	Q08499	5144	ORTHOMCL84
XP_004910404.1	100496479	P27815	5141	ORTHOMCL84
XP_004910404.1	100496479	Q08493	5143	ORTHOMCL84
XP_031749930.1	100496479	Q07343	5142	ORTHOMCL84
XP_031749930.1	100496479	Q08499	5144	ORTHOMCL84
XP_031749930.1	100496479	P27815	5141	ORTHOMCL84
XP_031749930.1	100496479	Q08493	5143	ORTHOMCL84
XP_004910408.1	100496479	Q07343	5142	ORTHOMCL84
XP_004910408.1	100496479	Q08499	5144	ORTHOMCL84
XP_004910408.1	100496479	P27815	5141	ORTHOMCL84
XP_004910408.1	100496479	Q08493	5143	ORTHOMCL84
XP_031755244.1	100488846	Q07343	5142	ORTHOMCL84
XP_031755244.1	100488846	Q08499	5144	ORTHOMCL84
XP_031755244.1	100488846	P27815	5141	ORTHOMCL84
XP_031755244.1	100488846	Q08493	5143	ORTHOMCL84
XP_012816876.1	780324	Q07343	5142	ORTHOMCL84
XP_012816876.1	780324	Q08499	5144	ORTHOMCL84
XP_012816876.1	780324	P27815	5141	ORTHOMCL84
XP_012816876.1	780324	Q08493	5143	ORTHOMCL84
XP_004911040.1	100380081	Q07343	5142	ORTHOMCL84
XP_004911040.1	100380081	Q08499	5144	ORTHOMCL84
XP_004911040.1	100380081	P27815	5141	ORTHOMCL84
XP_004911040.1	100380081	Q08493	5143	ORTHOMCL84
XP_031761893.1	100491898	Q12791	3778	ORTHOMCL85
XP_012822391.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761909.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761901.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761897.1	100491898	Q12791	3778	ORTHOMCL85
XP_012822400.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761905.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761895.1	100491898	Q12791	3778	ORTHOMCL85
XP_012822394.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761903.1	100491898	Q12791	3778	ORTHOMCL85
XP_031761899.1	100491898	Q12791	3778	ORTHOMCL85
